"","X","business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","categories","attributes.GoodForKids","attributes.RestaurantsReservations","attributes.GoodForMeal","attributes.BusinessParking","attributes.Caters","attributes.NoiseLevel","attributes.RestaurantsTakeOut","attributes.RestaurantsPriceRange2","attributes.OutdoorSeating","attributes.BikeParking","attributes.Ambience","attributes.HasTV","attributes.WiFi","attributes.Alcohol","attributes.RestaurantsAttire","attributes.RestaurantsGoodForGroups","attributes.RestaurantsDelivery","attributes.BusinessAcceptsCreditCards","Chinese","French","Mexican","Italian","Indian","Japanese","American"
"8022",158354,"zLPs4wSjtfZxVy3WByt00g","Omescape - Markham","7501 Woodbine Avenue, Unit 7","Markham","ON","L3R 2W1",43.8266779,-79.350956,4,107,1,"Escape Games, Cafes, Restaurants, Active Life, Arts & Entertainment","True",NA,NA,1,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"8023",158357,"x8EXXJpcbrIeaVefej2aJw","Takara","696 S Whitney Way","Madison","WI","53711",43.0503272,-89.4745296,3.5,113,1,"Japanese, Restaurants, Sushi Bars","True","True",2,1,"True","u'average'","True","2","False","True",1,"False","u'no'","u'full_bar'","'casual'","True","False","True",0,0,0,0,0,1,0
"8024",158362,"r6jbUGiyoN05mZ13apQGgw","Mama Depalma's Pizza & Bistro","9845 S Maryland Pkwy, Ste A","Las Vegas","NV","89123",36.0106875,-115.1371278,3.5,219,1,"Italian, Restaurants, Pizza","True","False",2,1,"True","u'average'","True","2","True","True",1,"True","u'free'","u'beer_and_wine'","'casual'","True","True","True",0,0,0,1,0,0,0
"8025",158377,"Jl2MIN70I2DGw8KhVp6g7Q","Yokato Yokabai","4185 Rue Drolet","Montréal","QC","H2W 2L5",45.5212206164,-73.5785187579,4.5,331,1,"Japanese, Ramen, Restaurants","True","False",2,1,"False","u'average'","True","2","False","True",1,"False","u'free'","'none'","'casual'","True","False",NA,0,0,0,0,0,1,0
"8026",158404,"NKm5pBzfks9gznBXs9KqvA","Raw Organic Juice Bar","2055 W Frye Rd, Ste 6","Chandler","AZ","85224",33.2980166,-111.8772302,4.5,102,1,"Health Markets, Food, Restaurants, Vegan, Specialty Food, Juice Bars & Smoothies",NA,NA,NA,1,"False",NA,"True","2",NA,"True",NA,NA,"'free'",NA,NA,NA,NA,"True",0,0,0,0,0,0,0
"8027",158444,"VLDFjeqpUgWhnVuB_8GuEg","True Food Kitchen","15191 N Scottsdale Rd, Ste 101","Scottsdale","AZ","85254",33.6242403752,-111.9243322313,4,1124,1,"Vegetarian, Pizza, Vegan, Food, Restaurants, Salad, American (New)","True","True",2,1,"True","u'average'","True","2","True","True",1,"True","u'free'","u'full_bar'","u'casual'","True","False","True",0,0,0,0,0,0,1
"8028",158445,"S599hCA4kJJO3_b6SRFKoA","Michoacan","7870 W Tropical Pkwy","Las Vegas","NV","89149",36.2713574092,-115.2668500339,3.5,474,1,"Seafood, Restaurants, Mexican, Breakfast & Brunch","True","True",2,1,"True","u'average'","True","2","True","True",1,"True","u'free'","u'full_bar'","u'casual'","True","False","True",0,0,1,0,0,0,0
"8029",158501,"Uux8P1ruzjPTQgOeYx68rg","Nook Café","3535 S Las Vegas Blvd","Las Vegas","NV","89109",36.1181654,-115.1706363,3.5,102,1,"Food, Cafes, Coffee & Tea, Breakfast & Brunch, Restaurants","True","False",2,1,"False","u'average'","True","2","False","False",1,"False","'no'","'none'","'casual'","True","False","True",0,0,0,0,0,0,0
"8030",158508,"FlPAGqTovHc4mEIKJ7Q8Nw","Swagat Indian Restaurant","707 N Highpoint Rd","Madison","WI","53717",43.0753376,-89.5174848,4,191,1,"Restaurants, Pakistani, Indian","True","True",2,1,"True","u'average'","True","2","True","True",1,"False","u'free'","u'full_bar'","'casual'","True","True","True",0,0,0,0,1,0,0
"8031",158548,"Y-oPVMkxgEsve1sG2iDLXA","Citizen Pie","15710 Waterloo Rd","Cleveland","OH","44110",41.5711347191,-81.5705552082,4.5,131,1,"Restaurants, Pizza","True","False",2,1,"False","u'average'","True","2","False","True",2,"False","u'free'","u'beer_and_wine'","u'casual'","False","False","True",0,0,0,0,0,0,0
"8032",158559,"24UDZTAMDUaugpkchFk60w","Treehouse Whiskey & Fork","4423 Sharon Rd","Charlotte","NC","28211",35.150823,-80.827849,2.5,223,0,"American (New), Food, Bars, Whiskey Bars, Restaurants, Nightlife","True","True",1,0,"False","u'average'","True","2","True","True",1,"True","u'free'","u'full_bar'","u'casual'","True","False","True",0,0,0,0,0,0,1
"8033",158581,"8PBq-MHyLDrhkaTf72Foww","Dos Gringos","8000 S Priest Rd","Tempe","AZ","85284",33.3441506,-111.96368,3,195,1,"Nightlife, Bars, Restaurants, Dive Bars, Mexican","False","False",2,1,"True","u'average'","True","2","True","True",1,"True","u'free'","u'full_bar'","u'casual'","True","False","True",0,0,1,0,0,0,0
"8034",158609,"97K4904NnvB_zSEVGHDc-A","E Noodles","360 Exchange St NW, Ste 110","Concord","NC","28027",35.415732,-80.669103,4,147,1,"Asian Fusion, Noodles, Restaurants","True","True",2,1,"True","u'average'","True","2","True","True",1,"True","'no'","u'full_bar'","u'casual'","True","False","True",0,0,0,0,0,0,0
"8035",158626,"LpHi2ooFxVn5Ntttw_IcaQ","The Herb Box","20707 N Pima Rd, Ste 140-145, DC Ranch","Scottsdale","AZ","85255",33.6734322408,-111.8892324265,4,347,1,"Caterers, American (New), Event Planning & Services, Breakfast & Brunch, Food, Restaurants, Sandwiches","True","True",1,2,"True","u'average'","True","2","True","True",1,"True","u'free'","'full_bar'","'casual'","True","False","True",0,0,0,0,0,0,1
"8036",158630,"HxSINQAplSFAn6of-wexcA","Nimman Thai Cuisine","2451 Lakeshore Boulevard W","Toronto","ON","M8V 1C5",43.6134849,-79.4892972,4,111,1,"Thai, Restaurants","True","True",2,1,"True","u'quiet'","True","2","False","True",1,"False","u'no'","u'full_bar'","u'casual'","True","True",NA,0,0,0,0,0,0,0
"8037",158631,"frwKRRIIR0QMv25IKVDIMA","Bonitas","4920 W Thunderbird Ave, Ste 100","Glendale","AZ","85306",33.61123837,-112.1662104576,3.5,101,1,"Mexican, Restaurants, Food","True","False",4,1,"True","u'average'","True","1","False","True",1,"True","'no'","u'full_bar'","u'casual'","True","False","True",0,0,1,0,0,0,0
"8038",158635,"HQObn6hrV9WoeFObGfa2YQ","Mucha Lucha Taco Shop","1530 S Val Vista Dr","Gilbert","AZ","85296",33.3223933,-111.756204,4.5,298,1,"Restaurants, Mexican, Tacos","True","False",2,1,NA,"u'average'","True","1","False","True",1,"False","u'no'","'none'","'casual'","False","False","True",0,0,1,0,0,0,0
"8039",158639,"tMdgY7Ou4k3bYZZulJCiuQ","Bronze Cafe at The Center","401 S Maryland Pkwy","Las Vegas","NV","89101",36.1619276,-115.1346287,4.5,622,0,"Cafes, Vegan, Gluten-Free, Restaurants, Coffee & Tea, Salad, Food, Sandwiches, Vegetarian","True","False",1,1,"True","u'average'","True","2","True","True",1,"False","u'free'","u'none'","u'casual'","True","True","True",0,0,0,0,0,0,0
"8040",158737,"DwS5_jKur2mfxvqDp_gptg","Barley's Brew Pub","4500 E Sunset Rd","Henderson","NV","89014",36.0722642263,-115.0748802191,3,161,1,"Food, Restaurants, American (Traditional), Casinos, Arts & Entertainment, Breweries","False","False",3,1,"True","'average'","True","2","True","True",1,"True","'free'","u'full_bar'","'casual'","True","False","True",0,0,0,0,0,0,1
"8041",158741,"mBdm6in8L0UvtAN-Gv7dcg","Nogales Hot Dogs","1945 E Indian School Rd","Phoenix","AZ","85016",33.494335,-112.0391149,4.5,155,1,"Specialty Food, Food, Ethnic Food, Hot Dogs, Restaurants","True","False",2,1,"False","u'average'","True","1","True","True",1,"True","u'no'","u'none'","u'casual'","True","False","True",0,0,0,0,0,0,0
"8042",158755,"0-k_-9YoWXpmtiaLdKeQJQ","The Rec Room","255 Bremner Boulevard","Toronto","ON","M5V 3M9",43.641115,-79.386616,3,197,1,"Sports Bars, Arcades, Restaurants, Canadian (New), Arts & Entertainment, Nightlife, Bars","True","True",4,0,"False","u'very_loud'","False","2","True","True",2,"True","'free'","u'full_bar'","'casual'","True","False",NA,0,0,0,0,0,0,0
"8043",158758,"mZYKqiK-9fzifbFbeEbP1w","McCormick & Schmick's Seafood & Steaks","2667 Sidney St","Pittsburgh","PA","15203",40.428137705,-79.966480649,3,138,1,"Seafood, American (Traditional), Restaurants, Steakhouses","False","True",2,2,"True","u'average'","True","2","False","True",1,"True","u'free'","u'full_bar'","'casual'","True","False","True",0,0,0,0,0,0,1
"8044",158759,"bDnaX6jPdunz3GK63n3T8Q","Noka Sushi","513 Bloor Street W","Toronto","ON","M5S 1Y4",43.6656165,-79.4088007,2,105,0,"Japanese, Gluten-Free, Sushi Bars, Restaurants","True","True",2,1,"True","u'average'","True","2","False","True",1,"False","u'free'","u'beer_and_wine'","u'casual'","True","True",NA,0,0,0,0,0,1,0
"8045",158776,"07AZL5XenCQ_-op_onKLdw","BLT Steak","3645 Las Vegas Blvd S","Las Vegas","NV","89109",36.113669,-115.168933,4,587,1,"Steakhouses, Restaurants, American (Traditional)","False","True",1,2,"False","'average'","True","3","False","False",2,"True","u'no'","u'full_bar'","'casual'","True","False","True",0,0,0,0,0,0,1
"8046",158857,"Mkb7dYT-tBGQPy6tUpWMKA","TapHouse Kitchen","6137 N Scottsdale Rd, Ste 108","Scottsdale","AZ","85250",33.5268094,-111.9248055,4,327,1,"Restaurants, American (New), Gastropubs, Gluten-Free","True","True",2,1,"False","'average'","True","2","True","True",1,"True","u'free'","u'full_bar'","'casual'","True","False","True",0,0,0,0,0,0,1
"8047",158893,"GZONBn0K1yp2aaD-l8debQ","B&B Burger & Beer","3355 Las Vegas Blvd S","Las Vegas","NV","89109",36.122727,-115.170355,3,490,0,"Nightlife, Restaurants, Cocktail Bars, Bars, Burgers, Beer Bar, Italian, Barbeque","True","True",1,2,"False","u'average'","True","2","True","False",1,"True","'free'","u'full_bar'","u'casual'","True","False","True",0,0,0,1,0,0,0
"8048",158920,"AJ8DDFm6QaihAPZI3wFBHw","Tea Infusion","2000 E Rio Salado Pkwy, Ste 1064","Tempe","AZ","85281",33.4326053092,-111.9049465656,3.5,101,0,"Restaurants, Coffee & Tea, Food, Desserts, Sandwiches","False","False",NA,1,"False","u'quiet'","True","1","True",NA,1,"False","'free'","u'none'","u'casual'","False","False","True",0,0,0,0,0,0,0
"8049",158926,"euL4wrPoczkOBkS93pxv5A","Macayo's Mexican Table","12637 S 48th St","Phoenix","AZ","85044",33.3319027,-111.980428,3,161,1,"Restaurants, Mexican","True","True",2,1,"True","u'average'","True","2","True","True",1,"True","'free'","u'full_bar'","'casual'","True","False","True",0,0,1,0,0,0,0
"8050",158970,"-cBQKodqi77Q0vk-9iDvQA","Fat Tuesday","680 S Mill Ave","Tempe","AZ","85281",33.4238124118,-111.9402251324,3.5,227,1,"American (Traditional), Bars, Restaurants, Nightlife","False","False",0,2,"False","u'loud'","True","2","True","True",1,"True","'free'","u'full_bar'","'casual'","True","False","True",0,0,0,0,0,0,1
"8051",158988,"ByrCDfyklGGk0D9O9P2Rog","Moxie's Grill & Bar","1800 Sheppard Ave E, 2044","North York","ON","M2J 5A7",43.7779901,-79.3440914,3.5,126,1,"Steakhouses, Restaurants, Nightlife, American (Traditional), Lounges, American (New), Bars, Canadian (New)","True","True",3,0,"False","u'average'","True","2","True","True",1,"True","'free'","u'full_bar'","u'casual'","True","False",NA,0,0,0,0,0,0,1
"8052",159004,"64_y0ZgHl34uOzHNnSnd1g","Bonjour Euro Bakery","4012 S Rainbow Blvd, Ste J","Las Vegas","NV","89103",36.1161569,-115.2418001,3.5,168,0,"Breakfast & Brunch, Restaurants, Food, Bakeries, French",NA,NA,NA,0,"True",NA,"True","1","True","True",NA,NA,NA,"u'none'","u'casual'",NA,"False","True",0,1,0,0,0,0,0
"8053",159009,"A0X1baHPgw9IiBRivu0G9g","Patisserie Manon","8751 W Charleston Blvd, Ste 110","Las Vegas","NV","89117",36.1575911274,-115.2856576831,4,701,1,"Chocolatiers & Shops, Specialty Food, Food, Patisserie/Cake Shop, French, Restaurants, Candy Stores, Bakeries","True","True",3,1,"True","u'average'","True","1","True","True",1,"False","u'free'","u'none'","u'casual'","True","False","True",0,1,0,0,0,0,0
"8054",159014,"yY9XOQ1Baozl8HGK4mN76w","Nicantoni's","323 S Gilbert Rd, Ste 111","Gilbert","AZ","85296",33.3441312,-111.7889021,4.5,191,1,"Restaurants, Salad, Venues & Event Spaces, Italian, Pizza, Event Planning & Services","True","True",2,1,"True","u'average'","True","1","True","True",1,"True","'free'","u'full_bar'","'casual'","True","True","True",0,0,0,1,0,0,0
"8055",159023,"y0x795PyDX8JL_oyIaTUiQ","Blueberry Hill Family Restaurant","1280 S Decatur Blvd","Las Vegas","NV","89102",36.156431,-115.2077526,3.5,504,1,"Restaurants, Diners, American (Traditional), Breakfast & Brunch","True","False",3,1,"False","u'average'","True","2","False","True",1,"False","u'no'","u'none'","'casual'","True","False","True",0,0,0,0,0,0,1
"8056",159114,"NoF90rswXBHESSyDaWeKKA","Proper Brick Oven & Tap Room","139 7th St","Pittsburgh","PA","15222",40.4435995,-80.0003448,4.5,569,1,"Italian, Food, Beer, Wine & Spirits, Nightlife, Restaurants, Pizza, Bars","False","True",2,1,"False","u'average'","True","2","False","True",2,"True","u'no'","u'full_bar'","u'casual'","True","False","True",0,0,0,1,0,0,0
"8057",159136,"gVLzkqIAHIWro_ZxkpjbFg","OBON Sushi Bar Ramen","15037 N Scottsdale Rd","Scottsdale","AZ","85254",33.6230421,-111.9243646,4,242,1,"Restaurants, Korean, Noodles, Ramen, Sushi Bars, Japanese","True","True",2,2,"True","u'average'","True","2","True","True",4,"False","u'free'","u'full_bar'","'casual'","True","False","True",0,0,0,0,0,1,0
"8058",159159,"pLMPpaJ7whp86uL_3ezwMg","Stripburger","3200 Las Vegas Blvd S","Las Vegas","NV","89109",36.127644,-115.168356,4,902,1,"Restaurants, Burgers","True","True",2,1,"True","u'average'","True","2","True","True",1,"True","u'no'","'full_bar'","'casual'","True","False","True",0,0,0,0,0,0,0
"8059",159163,"FFolUMaFqs8vdu9ybE4-IA","Sammy's Woodfired Pizza And Grill","5757 Wayne Newton Blvd","Las Vegas","NV","89119",36.0804736858,-115.1355851517,3,156,1,"Pizza, Restaurants","True","False",1,0,"False","u'average'","True","2","False","False",1,"True","'free'","'full_bar'","'casual'","False","False","True",0,0,0,0,0,0,0
"8060",159204,"I1qRb4qqQRly7NhIOCkk_Q","The Rail - Akron","3265 W Market St","Fairlawn","OH","44333",41.1341641451,-81.6174481153,4,261,1,"Pubs, American (Traditional), Beer, Wine & Spirits, Bars, American (New), Restaurants, Burgers, Food, Sandwiches, Nightlife","True","False",2,1,"False","u'average'","True","2","True","True",1,"True","u'free'","u'full_bar'","u'casual'","True","False","True",0,0,0,0,0,0,1
"8061",159207,"mJJ8TSciSt-UXWsq6tfEXg","Greek Gyro Express","1467 N Dysart Rd","Avondale","AZ","85323",33.4534850234,-112.3390182579,4.5,189,1,"Salad, Sandwiches, Greek, Restaurants","True","False",2,0,"True","u'average'","True","1","True","True",1,"True","u'no'","u'none'","u'casual'","True","False","True",0,0,0,0,0,0,0
"8062",159231,"7wgKazvblPECOzBrd6N50Q","Restaurant Beijing","92 Rue de la Gauchetière O","Montréal","QC","H2Z 1C1",45.506932,-73.560562,3.5,121,1,"Restaurants, Chinese","True","True",1,1,"False","u'average'","True","2","False","True",1,"False","u'no'","u'beer_and_wine'","u'casual'","True","False",NA,1,0,0,0,0,0,0
"8063",159233,"QDF7w0casJ78PcPmtMDISw","Thai Room","3355 E Tropicana Ave, Ste D","Las Vegas","NV","89121",36.0989953,-115.1025713,4,183,1,"Thai, Restaurants","True","True",2,1,"True","'average'","True","2","False","True",1,"True","u'no'","u'beer_and_wine'","'casual'","True","True","True",0,0,0,0,0,0,0
"8064",159234,"mQCT1psNh2pJT38ohSQDHA","Japan 49","10920 Winds Crossing Dr","Charlotte","NC","28273",35.1161412619,-80.9587213397,3.5,126,1,"Chinese, Restaurants, Sushi Bars, Noodles, Japanese, Teppanyaki, Asian Fusion","True","True",2,1,"False","'average'","True","2","False","False",1,"True","u'no'","'full_bar'","u'casual'","True","True","True",1,0,0,0,0,1,0
"8065",159253,"5P73h8f_5q-00YIIkUX4WA","Bonefish Grill","7345 Mineral Point Rd","Madison","WI","53717",43.0601717613,-89.5085259603,3.5,157,1,"Seafood, Restaurants, Wine Bars, American (New), Bars, Nightlife, Cocktail Bars","True","True",1,1,"False","'average'","True","2","True","True",1,"True","'no'","u'full_bar'","u'casual'","True","False","True",0,0,0,0,0,0,1
"8066",159261,"-Lgj3gdQZiVngAEc1yALzw","NextDoor Restaurant","139 Main Street Unionville","Markham","ON","L3R 2G6",43.8653731,-79.3101557,4,295,1,"Bars, Nightlife, Breakfast & Brunch, Tapas/Small Plates, Canadian (New), Restaurants","True","True",3,1,"True","u'average'","True","2","True","False",2,"True","u'free'","u'full_bar'","'casual'","True","False",NA,0,0,0,0,0,0,0
"8067",159265,"Y5eFSPCS_c3k6ueiCRj6dA","North Restaurant- Shomal","100 Steeles Avenue W, Unit 27","Thornhill","ON","L4J",43.7980881978,-79.424621814,3.5,151,1,"Middle Eastern, Persian/Iranian, Restaurants","True","True",2,1,"True","u'average'","True","2","True","True",1,"False","u'no'","u'full_bar'","u'casual'","True","False",NA,0,0,0,0,0,0,0
"8068",159344,"iAxsnFs3qq0Qx1EJ1S9SoQ","Koyoi Restaurant & Bar","2 Irwin Avenue","Toronto","ON","M4Y 1K9",43.6666786253,-79.3854676187,4,122,1,"Bars, Restaurants, Nightlife, Japanese","False","True",1,1,"False","u'average'","True","2","True","True",1,"True","u'no'","u'full_bar'","u'casual'","True","False",NA,0,0,0,0,0,1,0
"8069",159362,"7v91woy8IpLrqXsRvxj_vw","Old School","800 Dundas Street W","Toronto","ON","M6J 1V1",43.6519218754,-79.4083632901,3,251,1,"American (Traditional), Restaurants, Barbeque, Breakfast & Brunch, Nightlife, Bars","True","True",3,1,"True","u'average'","True","2","True","True",1,"False","'free'","'full_bar'","'casual'","True","True",NA,0,0,0,0,0,0,1
"8070",159381,"2z7xERz1Nonyw8Kjr4SffA","Santa Madre Taco Shop","4539 E Thomas Rd, Ste 105","Phoenix","AZ","85018",33.4798711653,-111.9831179532,4.5,120,1,"Seafood, Mexican, Restaurants","True","False",2,2,"True","'average'","True","1","True","False",1,"False","u'free'","u'none'","'casual'","True","False","True",0,0,1,0,0,0,0
"8071",159402,"ybQlc1WiPsachgdKS6K0wA","Roman Zaman","325 Central Parkway W, Unit 8","Mississauga","ON","L5B 3X9",43.5831178,-79.6383911,3,124,1,"Middle Eastern, Mediterranean, Greek, Restaurants","True","True",1,1,"False","u'average'","True","2","False","True",1,"False","'free'","'none'","u'casual'","True","False",NA,0,0,0,0,0,0,0
"8072",159420,"u8C8pRvaHXg3PgDrsUHJHQ","Papa Del's Pizza","1201 S Neil St","Champaign","IL","61820",40.1032417,-88.2441637,3.5,402,1,"Food Delivery Services, Salad, Restaurants, Food, Pizza, Party & Event Planning, Event Planning & Services, Sandwiches","True","True",2,1,"True","u'average'","True","2","True","True",1,"True","u'free'","'full_bar'","'casual'","True","True","True",0,0,0,0,0,0,0
"8073",159421,"bQm046mj02fKlNMvoS2SBg","Anatolia Restaurant","5112 Dundas Street W","Toronto","ON","M9A 1C2",43.6448003,-79.5329217,4,154,1,"Restaurants, Turkish","True","True",1,2,"True","u'average'","True","2","False","True",1,"False","u'free'","u'full_bar'","u'casual'","True","False",NA,0,0,0,0,0,0,0
"8074",159442,"Hdnx6cZBo0JfZopnQDWVYg","Teppanyaki Kyoto","5808 Bryant St","Pittsburgh","PA","15206",40.4757439,-79.9204743,4,168,1,"Restaurants, Japanese","True","True",1,1,"False","u'average'","False","2","False","True",1,"False","u'no'","u'beer_and_wine'","u'casual'","True","False","True",0,0,0,0,0,1,0
"8075",159444,"X6YpIqhaP_qoSZJRBcivGw","Garcia's Las Avenidas","2212 N 35th Ave","Phoenix","AZ","85009",33.4716914,-112.1348711,3.5,210,1,"Salad, Mexican, Restaurants","True","True",2,1,"True","u'average'","True","2","True","True",1,"True","u'free'","u'full_bar'","'casual'","True","False","True",0,0,1,0,0,0,0
"8076",159501,"xd-AnaGxEMKT2zTEheP6_w","Tony Marcs 420 Eats","6700 W Charleston Blvd, Unit C","Las Vegas","NV","89146",36.15959,-115.2424879,4,126,0,"American (New), Restaurants, American (Traditional)","True","False",3,1,"True","'quiet'","True","1","False","True",1,"False","'free'","'none'","'casual'","True","True","True",0,0,0,0,0,0,1
"8077",159552,"aY-lZvoTHAFl9k6dcfcAxQ","Chen's Chinese Bistro","2743 S Market St, Ste 111","Gilbert","AZ","85295",33.3003980129,-111.7426619292,4,154,0,"Restaurants, Chinese","True","False",2,0,"False","u'quiet'","True","2","False","True",1,"True","u'no'","u'none'","u'casual'","True","False","True",1,0,0,0,0,0,0
"8078",159589,"Yqgyx8SJ5SqFYc-4yH6Z1g","Bund Shanghai","3545 S Decatur Blvd, Ste A","Las Vegas","NV","89103",36.125505139,-115.2086906546,3.5,150,1,"Shanghainese, Chinese, Seafood, Restaurants","True","True",2,2,"True","u'average'","True","2","False","True",1,"True","u'free'","'beer_and_wine'","u'casual'","True","False","True",1,0,0,0,0,0,0
"8079",159595,"gqcJHVFCPeBRGnDf8bFzMw","Outback Steakhouse","8671 W Sahara Ave","Las Vegas","NV","89117",36.143583364,-115.2809156285,3.5,240,1,"Restaurants, Steakhouses","True","True",3,1,"False","u'average'","True","2","False","True",1,"True","'free'","u'full_bar'","u'casual'","True","False","True",0,0,0,0,0,0,0
"8080",159620,"GSiAgRigPwSvXeR7emLSiw","Red Lobster","570 Marks St","Henderson","NV","89014",36.0623072,-115.0359414,3.5,199,1,"American (Traditional), Restaurants, Seafood","True","True",3,0,"False","u'average'","True","2","True","True",1,"True","'no'","u'full_bar'","u'casual'","True","False","True",0,0,0,0,0,0,1
